train 122404 images, use 2138.132764816284 seconds, loss 9.53490892770002
train 122604 images, use 2141.1732807159424 seconds, loss 9.532862675597551
train 122804 images, use 2144.236843109131 seconds, loss 9.530326012586292
train 123004 images, use 2147.28879237175 seconds, loss 9.52851398716391
train 123204 images, use 2150.357581615448 seconds, loss 9.526566389752444
train 123404 images, use 2153.4011833667755 seconds, loss 9.525041887512254
train 123604 images, use 2156.4696476459503 seconds, loss 9.52266991428554
train 123804 images, use 2159.53706741333 seconds, loss 9.520497803125433
train 124004 images, use 2162.597492456436 seconds, loss 9.518067029012986
train 124204 images, use 2165.7324452400208 seconds, loss 9.515872760921905
train 124404 images, use 2168.81107378006 seconds, loss 9.512951174515802
train 124604 images, use 2171.9253413677216 seconds, loss 9.511040108298484
train 124804 images, use 2174.9681618213654 seconds, loss 9.509580029553996
train 125004 images, use 2178.0117647647858 seconds, loss 9.507003118847512
train 125204 images, use 2181.0843200683594 seconds, loss 9.504719692238998
train 125404 images, use 2184.1584260463715 seconds, loss 9.501568354371555
train 125604 images, use 2187.2303869724274 seconds, loss 9.49923748113146
train 125804 images, use 2190.2475266456604 seconds, loss 9.49828490556143
train 126004 images, use 2193.3064539432526 seconds, loss 9.495425750986598
train 126204 images, use 2196.393555164337 seconds, loss 9.493704065348023
train 126404 images, use 2199.274214029312 seconds, loss 9.491591490912185
train 126604 images, use 2202.3296513557434 seconds, loss 9.489206245119377
train 126804 images, use 2205.327234506607 seconds, loss 9.487397702054176
train 127004 images, use 2208.513360261917 seconds, loss 9.48546695100267
train 127204 images, use 2211.5715029239655 seconds, loss 9.483304637272052
train 127404 images, use 2214.683155298233 seconds, loss 9.481471008838579
train 127604 images, use 2217.7850794792175 seconds, loss 9.47983070633851
train 127804 images, use 2220.788662672043 seconds, loss 9.477457871049657
train 128004 images, use 2223.94357919693 seconds, loss 9.475269963343317
train 128204 images, use 2227.097911834717 seconds, loss 9.473661535526801
train 128404 images, use 2230.1146636009216 seconds, loss 9.471123578228926
train 128604 images, use 2233.2061507701874 seconds, loss 9.4697463247025
train 128804 images, use 2236.354635953903 seconds, loss 9.467291177781382
train 129004 images, use 2239.475040912628 seconds, loss 9.463765130347005
train 129204 images, use 2242.6207447052 seconds, loss 9.46169984862499
train 129404 images, use 2245.8455843925476 seconds, loss 9.459805741139736
train 129604 images, use 2248.969090461731 seconds, loss 9.457010237473513
train 129804 images, use 2252.1228976249695 seconds, loss 9.456309736274576
train 130004 images, use 2255.340632200241 seconds, loss 9.453890853299045
train 130204 images, use 2258.4442715644836 seconds, loss 9.45171550593027
train 130404 images, use 2261.591581106186 seconds, loss 9.44871885323406
train 130604 images, use 2264.7498531341553 seconds, loss 9.446652771918984
train 130804 images, use 2267.922564268112 seconds, loss 9.444598681335748
train 131004 images, use 2271.094686985016 seconds, loss 9.442202643593696
train 131204 images, use 2274.235365152359 seconds, loss 9.439799627751288
train 131404 images, use 2277.3261704444885 seconds, loss 9.437587732920676
train 131604 images, use 2280.440381526947 seconds, loss 9.434529495423314
train 131804 images, use 2283.5795500278473 seconds, loss 9.432987593286215
train 132004 images, use 2286.746989965439 seconds, loss 9.430719281946425
train 132204 images, use 2289.896837949753 seconds, loss 9.429059765045455
train 132404 images, use 2293.003865003586 seconds, loss 9.42703352610616
train 132604 images, use 2296.1190226078033 seconds, loss 9.425074195100937
train 132804 images, use 2299.262927055359 seconds, loss 9.421892498000675
train 133004 images, use 2302.4394035339355 seconds, loss 9.420104073220521
train 133204 images, use 2305.5726521015167 seconds, loss 9.418819818480381
train 133404 images, use 2308.690016269684 seconds, loss 9.41619558440435
train 133604 images, use 2311.8524057865143 seconds, loss 9.414167908671145
train 133804 images, use 2314.959718465805 seconds, loss 9.412997891604151
train 134004 images, use 2318.095107793808 seconds, loss 9.410731817969891
train 134204 images, use 2321.2420494556427 seconds, loss 9.408919297574416
train 134404 images, use 2324.3768610954285 seconds, loss 9.40661532155432
train 134604 images, use 2327.426265001297 seconds, loss 9.405376700354319
train 134804 images, use 2330.539041519165 seconds, loss 9.402423732571203
train 135004 images, use 2333.681680202484 seconds, loss 9.400263178204439
train 135204 images, use 2336.91717171669 seconds, loss 9.398661399062558
train 135404 images, use 2340.095363855362 seconds, loss 9.397230467833793
train 135604 images, use 2343.1945028305054 seconds, loss 9.395184651700228
train 135804 images, use 2346.2520699501038 seconds, loss 9.392866315739711
train 136004 images, use 2349.4003994464874 seconds, loss 9.390294644350332
train 136204 images, use 2352.4132947921753 seconds, loss 9.388583810163079
train 136404 images, use 2355.467718601227 seconds, loss 9.386892361876118
train 136604 images, use 2358.669869661331 seconds, loss 9.384252345137531
train 136804 images, use 2361.7080295085907 seconds, loss 9.381434779426213
train 137004 images, use 2364.8556835651398 seconds, loss 9.378977841985959
train 137204 images, use 2367.905604839325 seconds, loss 9.376444963211707
train 137404 images, use 2370.937883377075 seconds, loss 9.374437307778436
train 137604 images, use 2374.002813100815 seconds, loss 9.371383533901367
train 137804 images, use 2377.1322932243347 seconds, loss 9.36938369687974
train 138004 images, use 2380.2643942832947 seconds, loss 9.36704977784155
train 138204 images, use 2383.339740753174 seconds, loss 9.365920600059766
train 138404 images, use 2386.4956431388855 seconds, loss 9.36349776420116
train 138604 images, use 2389.611802816391 seconds, loss 9.361734078048242
train 138804 images, use 2392.6773793697357 seconds, loss 9.358960576754374
train 139004 images, use 2395.707300424576 seconds, loss 9.356894506419396
train 139204 images, use 2398.786552429199 seconds, loss 9.354454023064871
train 139404 images, use 2401.8764238357544 seconds, loss 9.352538382734782
train 139604 images, use 2404.960962295532 seconds, loss 9.35034415898272
train 139804 images, use 2408.0248267650604 seconds, loss 9.348199595048133
train 140004 images, use 2411.0614008903503 seconds, loss 9.345787293999122
train 140204 images, use 2414.12766289711 seconds, loss 9.343230571769137
train 140404 images, use 2417.171928882599 seconds, loss 9.340576449036089
train 140604 images, use 2420.368813276291 seconds, loss 9.338378514628221
train 140804 images, use 2423.464746952057 seconds, loss 9.335872359583577
train 141004 images, use 2426.5478072166443 seconds, loss 9.332804532512611
train 141204 images, use 2429.603302001953 seconds, loss 9.330768220438564
train 141404 images, use 2432.6531686782837 seconds, loss 9.329084746153491
train 141604 images, use 2435.751689195633 seconds, loss 9.328068920235387
train 141804 images, use 2438.838871717453 seconds, loss 9.325463283442623
train 142004 images, use 2441.8833968639374 seconds, loss 9.323985366295858
train 142204 images, use 2444.9652009010315 seconds, loss 9.322671059394988
train 142404 images, use 2448.0286231040955 seconds, loss 9.32063245305211
train 142604 images, use 2451.108810186386 seconds, loss 9.318642949510956
train 142804 images, use 2454.1444232463837 seconds, loss 9.317027887104807
train 143004 images, use 2457.2518672943115 seconds, loss 9.315223603953875
train 143204 images, use 2460.259877681732 seconds, loss 9.313449909670927
train 143404 images, use 2463.340635538101 seconds, loss 9.311498172046695
train 143604 images, use 2466.3862109184265 seconds, loss 9.308894649925794
train 143804 images, use 2469.48339509964 seconds, loss 9.308007973101626
train 144004 images, use 2472.5392224788666 seconds, loss 9.306131228894818
train 144204 images, use 2475.6219193935394 seconds, loss 9.304529380645576
train 144404 images, use 2478.6725482940674 seconds, loss 9.301836426251747
train 144604 images, use 2481.73254942894 seconds, loss 9.30120093935186
train 144804 images, use 2484.746523141861 seconds, loss 9.299151647015833
train 145004 images, use 2487.8645482063293 seconds, loss 9.297447267946497
train 145204 images, use 2490.93833732605 seconds, loss 9.295758656437854
train 145404 images, use 2493.9875729084015 seconds, loss 9.293780257295765
train 145604 images, use 2497.0980427265167 seconds, loss 9.291116692680466
train 145804 images, use 2500.145694732666 seconds, loss 9.28768104366802
train 146004 images, use 2503.1858808994293 seconds, loss 9.284876459628274
train 146204 images, use 2506.4858388900757 seconds, loss 9.282763825262707
train 146404 images, use 2509.5424299240112 seconds, loss 9.281368638363622
train 146604 images, use 2512.620658636093 seconds, loss 9.27883705807073
train 146804 images, use 2515.779487133026 seconds, loss 9.276638432446438
train 147004 images, use 2518.8274536132812 seconds, loss 9.274617298993148
train 147204 images, use 2522.1330144405365 seconds, loss 9.27275369014243
train 147404 images, use 2525.199751853943 seconds, loss 9.270876079933608
train 147604 images, use 2528.2361233234406 seconds, loss 9.268248239268933
train 147804 images, use 2531.3927512168884 seconds, loss 9.26586954026582
train 148004 images, use 2534.6002140045166 seconds, loss 9.263744031385528
train 148204 images, use 2537.6382389068604 seconds, loss 9.261954498470544
train 148404 images, use 2540.882774591446 seconds, loss 9.260753750380182
train 148604 images, use 2543.962993621826 seconds, loss 9.257899433326275
train 148804 images, use 2547.1792719364166 seconds, loss 9.254945542897456
train 149004 images, use 2550.3462748527527 seconds, loss 9.253152222938905
train 149204 images, use 2553.4081094264984 seconds, loss 9.251768621217341
train 149404 images, use 2556.451583147049 seconds, loss 9.249934330474108
train 149604 images, use 2559.5294392108917 seconds, loss 9.24785067631812
train 149804 images, use 2562.6024267673492 seconds, loss 9.246821700116579
train 150004 images, use 2565.6989569664 seconds, loss 9.244190423436232
train 150204 images, use 2568.7893307209015 seconds, loss 9.241224926887266
train 150404 images, use 2571.863305568695 seconds, loss 9.239469091626953
train 150604 images, use 2574.927702665329 seconds, loss 9.238282475954135
train 150804 images, use 2578.0428035259247 seconds, loss 9.236126999100364
train 151004 images, use 2581.205048084259 seconds, loss 9.234880002440097
train 151204 images, use 2584.264338493347 seconds, loss 9.232369000508315
train 151404 images, use 2587.356533765793 seconds, loss 9.230633823558316
train 151604 images, use 2590.4276292324066 seconds, loss 9.227575010718295
train 151804 images, use 2593.5456533432007 seconds, loss 9.225403391833073
train 152004 images, use 2596.5566964149475 seconds, loss 9.2225045813748
train 152204 images, use 2599.6002724170685 seconds, loss 9.22102042147317
train 152404 images, use 2602.6857028007507 seconds, loss 9.218632817922268
train 152604 images, use 2605.7594661712646 seconds, loss 9.216973438721505
train 152804 images, use 2608.9712903499603 seconds, loss 9.215015174303309
train 153004 images, use 2612.0411615371704 seconds, loss 9.212716668414156
train 153204 images, use 2615.0546002388 seconds, loss 9.210870210495477
train 153404 images, use 2618.1349160671234 seconds, loss 9.208812282829047
train 153604 images, use 2621.234128713608 seconds, loss 9.207006853285895
train 153804 images, use 2624.3051207065582 seconds, loss 9.206691606027036
train 154004 images, use 2627.4171390533447 seconds, loss 9.204466196235003
train 154204 images, use 2630.704341173172 seconds, loss 9.203224949221761
train 154404 images, use 2633.7982308864594 seconds, loss 9.20085855979548
train 154604 images, use 2636.957255601883 seconds, loss 9.198064952388654
train 154804 images, use 2639.99955868721 seconds, loss 9.196516571436229
train 155004 images, use 2643.0879476070404 seconds, loss 9.194789411932303
train 155204 images, use 2646.170310974121 seconds, loss 9.192991653869253
train 155404 images, use 2649.2741782665253 seconds, loss 9.191229475258824
train 155604 images, use 2652.381272792816 seconds, loss 9.190087075705614
train 155804 images, use 2655.4425122737885 seconds, loss 9.187752797388644
train 156004 images, use 2658.4996280670166 seconds, loss 9.185855168797078
train 156204 images, use 2661.5465948581696 seconds, loss 9.184408236411365
train 156404 images, use 2664.67285323143 seconds, loss 9.181932890163981
train 156604 images, use 2667.7224957942963 seconds, loss 9.179808127892885
train 156804 images, use 2670.831012248993 seconds, loss 9.178326776691081
train 157004 images, use 2673.736366033554 seconds, loss 9.178274359968986
train 157204 images, use 2676.933432817459 seconds, loss 9.176282148820183
train 157404 images, use 2679.9992825984955 seconds, loss 9.17373973392609
train 157604 images, use 2683.046676158905 seconds, loss 9.171388262810122
train 157804 images, use 2686.1379046440125 seconds, loss 9.169704821301826
train 158004 images, use 2689.1712913513184 seconds, loss 9.1677803737768
train 158204 images, use 2692.1903336048126 seconds, loss 9.165132799366651
train 158404 images, use 2695.2734429836273 seconds, loss 9.163407906454191
train 158604 images, use 2698.3289766311646 seconds, loss 9.161724722137079
train 158804 images, use 2701.3546373844147 seconds, loss 9.159972956769563
train 159004 images, use 2704.414757490158 seconds, loss 9.157862115716593
train 159204 images, use 2707.506065607071 seconds, loss 9.155934701884885
train 159404 images, use 2710.602153778076 seconds, loss 9.153435118933896
train 159604 images, use 2713.705991268158 seconds, loss 9.151167072294875
train 159804 images, use 2716.7334678173065 seconds, loss 9.149356034266194
train 160004 images, use 2719.8343873023987 seconds, loss 9.148359156904753
train 160204 images, use 2722.866905450821 seconds, loss 9.145708527030925
train 160404 images, use 2725.949821472168 seconds, loss 9.143504348409294
train 160604 images, use 2729.0329332351685 seconds, loss 9.141730635859478
train 160804 images, use 2732.0654916763306 seconds, loss 9.140312177246171
train 161004 images, use 2735.123353242874 seconds, loss 9.1379475316482
train 161204 images, use 2738.1868584156036 seconds, loss 9.135377154345075
train 161404 images, use 2741.259355545044 seconds, loss 9.133634224232702
train 161604 images, use 2744.3594172000885 seconds, loss 9.131476229697453
train 161804 images, use 2747.4370851516724 seconds, loss 9.129037199179638
train 162004 images, use 2750.5018994808197 seconds, loss 9.127230848982201
train 162204 images, use 2753.5767953395844 seconds, loss 9.125770529282708
train 162404 images, use 2756.5863926410675 seconds, loss 9.123460638579473
train 162604 images, use 2759.6548318862915 seconds, loss 9.12237851517144
train 162804 images, use 2762.707361459732 seconds, loss 9.121026340380189
train 163004 images, use 2765.8069882392883 seconds, loss 9.11897897433371
train 163204 images, use 2768.8419313430786 seconds, loss 9.116904735246726
train 163404 images, use 2771.8137850761414 seconds, loss 9.114139707828144
train 163604 images, use 2774.84464097023 seconds, loss 9.112945992415252
train 163804 images, use 2777.9022982120514 seconds, loss 9.111046153685967
train 164004 images, use 2781.0591881275177 seconds, loss 9.10936459544391
train 164204 images, use 2784.2286105155945 seconds, loss 9.107409096340286
train 164404 images, use 2787.2800900936127 seconds, loss 9.105442601348656
train 164604 images, use 2790.45503783226 seconds, loss 9.103098177578456
train 164804 images, use 2793.5948765277863 seconds, loss 9.100172195236206
train 165004 images, use 2796.797025203705 seconds, loss 9.097597319211944
train 165204 images, use 2799.957284927368 seconds, loss 9.096318767986414
train 165404 images, use 2802.8203217983246 seconds, loss 9.094372743188263
train 165604 images, use 2805.8862574100494 seconds, loss 9.092440777827298
train 165804 images, use 2808.94203042984 seconds, loss 9.09148234838709
train 166004 images, use 2812.0046288967133 seconds, loss 9.08979987673033
train 166204 images, use 2815.1178307533264 seconds, loss 9.087883562371736
train 166404 images, use 2818.191416978836 seconds, loss 9.086021617011241
train 166604 images, use 2821.2848076820374 seconds, loss 9.085088123004924
train 166804 images, use 2824.3336765766144 seconds, loss 9.082275864186204
train 167004 images, use 2827.4733667373657 seconds, loss 9.08103173139749
train 167204 images, use 2830.5442368984222 seconds, loss 9.079136653474846
train 167404 images, use 2833.6879086494446 seconds, loss 9.076992047980355
train 167604 images, use 2836.7717344760895 seconds, loss 9.074443797292268
train 167804 images, use 2839.8735241889954 seconds, loss 9.072202676601714
train 168004 images, use 2842.9573640823364 seconds, loss 9.071062943991135
train 168204 images, use 2845.990203142166 seconds, loss 9.068999120196482
train 168404 images, use 2849.04447555542 seconds, loss 9.067292083069114
train 168604 images, use 2852.2056782245636 seconds, loss 9.065361990181358
train 168804 images, use 2855.3803074359894 seconds, loss 9.063873345208085
train 169004 images, use 2858.4600410461426 seconds, loss 9.061236724873943
train 169204 images, use 2861.510734796524 seconds, loss 9.059239916114185
train 169404 images, use 2864.6736369132996 seconds, loss 9.05670643969948
train 169604 images, use 2867.799871444702 seconds, loss 9.055127749377942
train 169804 images, use 2870.6483998298645 seconds, loss 9.053360708646878
train 170004 images, use 2873.6818656921387 seconds, loss 9.051286010109763
train 170204 images, use 2876.775845527649 seconds, loss 9.049683242529198
train 170404 images, use 2879.875590801239 seconds, loss 9.047727764856031
train 170604 images, use 2882.992269515991 seconds, loss 9.04549203359599
train 170804 images, use 2886.097545862198 seconds, loss 9.043449756490682
train 171004 images, use 2889.2123181819916 seconds, loss 9.041682352869588
train 171204 images, use 2892.266585588455 seconds, loss 9.039687227904254
train 171404 images, use 2895.3100621700287 seconds, loss 9.038715062978877
train 171604 images, use 2898.346512556076 seconds, loss 9.036999964398952
train 171804 images, use 2901.536408662796 seconds, loss 9.035552962648621
train 172004 images, use 2904.6024000644684 seconds, loss 9.033623714002585
train 172204 images, use 2907.740357398987 seconds, loss 9.030950927888329
train 172404 images, use 2910.797121286392 seconds, loss 9.029839775110474
train 172604 images, use 2913.9699120521545 seconds, loss 9.027625566658529
train 172804 images, use 2917.012729406357 seconds, loss 9.025835262711448
train 173004 images, use 2920.0935621261597 seconds, loss 9.024541837497367
train 173204 images, use 2923.2107112407684 seconds, loss 9.023282313133782
train 173404 images, use 2926.278838157654 seconds, loss 9.021652817882874
train 173604 images, use 2929.3415467739105 seconds, loss 9.019999257054595
train 173804 images, use 2932.3488080501556 seconds, loss 9.01788686780621
train 174004 images, use 2935.4252257347107 seconds, loss 9.016212406492656
train 174204 images, use 2938.460767507553 seconds, loss 9.014034819607893
train 174404 images, use 2941.5980644226074 seconds, loss 9.01241447042639
train 174604 images, use 2944.665768623352 seconds, loss 9.010591862182684
train 174804 images, use 2947.7342779636383 seconds, loss 9.008882625311072
train 175004 images, use 2950.80047416687 seconds, loss 9.008070052155064
train 175204 images, use 2953.8205015659332 seconds, loss 9.005945645648646
train 175404 images, use 2956.8717982769012 seconds, loss 9.004527417513877
train 175604 images, use 2959.9236392974854 seconds, loss 9.001791400103725
train 175804 images, use 2963.0116641521454 seconds, loss 8.999807685133563
train 176004 images, use 2966.062779903412 seconds, loss 8.997490598837802
train 176204 images, use 2969.1384403705597 seconds, loss 8.996041311508064
train 176404 images, use 2972.1760516166687 seconds, loss 8.994546809951592
train 176604 images, use 2975.2048740386963 seconds, loss 8.99323185005575
train 176804 images, use 2978.391170978546 seconds, loss 8.991686764232584
train 177004 images, use 2981.466525554657 seconds, loss 8.989558335266718
train 177204 images, use 2984.5437388420105 seconds, loss 8.987732606533445
train 177404 images, use 2987.5940339565277 seconds, loss 8.985814074341954
train 177604 images, use 2990.666931629181 seconds, loss 8.984196536715817
train 177804 images, use 2993.867832660675 seconds, loss 8.98225345863818
train 178004 images, use 2996.947909116745 seconds, loss 8.980427127541608
train 178204 images, use 3000.064488887787 seconds, loss 8.97843952306534
train 178404 images, use 3003.1501812934875 seconds, loss 8.975982042231543
train 178604 images, use 3006.206533432007 seconds, loss 8.973816392541968
train 178804 images, use 3009.2296228408813 seconds, loss 8.9728083590694
train 179004 images, use 3012.165061712265 seconds, loss 8.971190525073002
train 179204 images, use 3015.2432124614716 seconds, loss 8.969157044129002
train 179404 images, use 3018.317269563675 seconds, loss 8.967343743937368
train 179604 images, use 3021.4389564990997 seconds, loss 8.964502300585751
train 179804 images, use 3024.551118850708 seconds, loss 8.962100191193981
train 180004 images, use 3027.6907119750977 seconds, loss 8.960357635435829
train 180204 images, use 3030.852161169052 seconds, loss 8.95824260547298
train 180404 images, use 3033.930109500885 seconds, loss 8.956603394316536
train 180604 images, use 3037.0718688964844 seconds, loss 8.954304402045942
train 180804 images, use 3040.1101398468018 seconds, loss 8.952569994294672
train 181004 images, use 3043.1518762111664 seconds, loss 8.950985933479238
train 181204 images, use 3046.223564863205 seconds, loss 8.949884917984882
train 181404 images, use 3049.398562192917 seconds, loss 8.947929178284241
train 181604 images, use 3052.468115568161 seconds, loss 8.946138717183919
train 181804 images, use 3055.5304346084595 seconds, loss 8.944528433551232
train 182004 images, use 3058.669941663742 seconds, loss 8.94320617817317
train 182204 images, use 3061.7207012176514 seconds, loss 8.94159906789069
train 182404 images, use 3064.7764983177185 seconds, loss 8.939136808956146
train 182604 images, use 3067.8768973350525 seconds, loss 8.936703362687801
train 182804 images, use 3070.90460562706 seconds, loss 8.934702643679977
train 183004 images, use 3073.9570910930634 seconds, loss 8.933381256757656
train 183204 images, use 3076.964415550232 seconds, loss 8.93175824575198
train 183404 images, use 3080.0179982185364 seconds, loss 8.929651567535148
train 183604 images, use 3083.095727920532 seconds, loss 8.928696292941853
train 183804 images, use 3085.9425613880157 seconds, loss 8.927334048800834
train 184004 images, use 3089.0296897888184 seconds, loss 8.926156190940958
train 184204 images, use 3092.086681127548 seconds, loss 8.92444966968887
train 184404 images, use 3095.205940246582 seconds, loss 8.922890980568663
train 184604 images, use 3098.299474954605 seconds, loss 8.921024582803529
train 184804 images, use 3101.3609943389893 seconds, loss 8.919604483765289
train 185004 images, use 3104.475489616394 seconds, loss 8.917755001784917
train 185204 images, use 3107.5351622104645 seconds, loss 8.916139238540115
train 185404 images, use 3110.5962252616882 seconds, loss 8.915206081005348
train 185604 images, use 3113.622418642044 seconds, loss 8.913749005880742
train 185804 images, use 3116.7001283168793 seconds, loss 8.91166500207898
train 186004 images, use 3119.82217335701 seconds, loss 8.910363690639628
train 186204 images, use 3122.554993391037 seconds, loss 8.90867866565987
train 186404 images, use 3125.5874106884003 seconds, loss 8.906462193745348
train 186604 images, use 3128.667419195175 seconds, loss 8.905313366093461
train 186804 images, use 3131.746748685837 seconds, loss 8.903632604732772
train 187004 images, use 3134.8678953647614 seconds, loss 8.902304277971417
train 187204 images, use 3137.97518992424 seconds, loss 8.900087626778841
train 187404 images, use 3141.050256729126 seconds, loss 8.898768429359038
train 187604 images, use 3144.1037678718567 seconds, loss 8.896596005702953
train 187804 images, use 3147.1769428253174 seconds, loss 8.895297527722006
train 188004 images, use 3150.2937364578247 seconds, loss 8.893730743419038
train 188204 images, use 3153.4093849658966 seconds, loss 8.891710671703192
train 188404 images, use 3156.457799911499 seconds, loss 8.889618224239387
train 188604 images, use 3159.506099462509 seconds, loss 8.888219906236506
train 188804 images, use 3162.566819667816 seconds, loss 8.886827064001945
train 189004 images, use 3165.6296606063843 seconds, loss 8.885637978928001
train 189204 images, use 3168.693701982498 seconds, loss 8.883299183860137
train 189404 images, use 3171.717686891556 seconds, loss 8.882050021455727
train 189604 images, use 3174.810814857483 seconds, loss 8.880138373624916
train 189804 images, use 3177.89657831192 seconds, loss 8.877988929590467
train 190004 images, use 3180.952028989792 seconds, loss 8.876601701226768
train 190204 images, use 3184.004248380661 seconds, loss 8.87455148020481
train 190404 images, use 3187.0252895355225 seconds, loss 8.872870430779164
train 190604 images, use 3190.0749776363373 seconds, loss 8.87117799540656
train 190804 images, use 3193.145093202591 seconds, loss 8.869698130628617
train 191004 images, use 3196.246222257614 seconds, loss 8.868409080506071
train 191204 images, use 3199.307377576828 seconds, loss 8.866035089550754
train 191404 images, use 3202.3803560733795 seconds, loss 8.864583302077806
train 191604 images, use 3205.4228110313416 seconds, loss 8.863318660964419
train 191804 images, use 3208.4975678920746 seconds, loss 8.861666875595862
train 192004 images, use 3211.5649161338806 seconds, loss 8.859836779901432
train 192204 images, use 3214.642212867737 seconds, loss 8.858277715426901
train 192404 images, use 3217.7056357860565 seconds, loss 8.857303925353293
train 192604 images, use 3220.7702910900116 seconds, loss 8.855336847825093
train 192804 images, use 3223.8168771266937 seconds, loss 8.853319008240764
train 193004 images, use 3226.8774778842926 seconds, loss 8.852084775491505
train 193204 images, use 3229.982221364975 seconds, loss 8.850329715049783
train 193404 images, use 3233.065683364868 seconds, loss 8.848813452460192
train 193604 images, use 3236.2463641166687 seconds, loss 8.846468288951863
train 193804 images, use 3239.3086862564087 seconds, loss 8.844838133722256
train 194004 images, use 3242.3613028526306 seconds, loss 8.843615691136648
train 194204 images, use 3245.432158946991 seconds, loss 8.842162718348515
train 194404 images, use 3248.5569763183594 seconds, loss 8.839906603162914
train 194604 images, use 3251.7224383354187 seconds, loss 8.837907687068466
train 194804 images, use 3254.8162548542023 seconds, loss 8.836341274016682
train 195004 images, use 3257.95738196373 seconds, loss 8.83404561664272
train 195204 images, use 3261.125650167465 seconds, loss 8.832754831879136
train 195404 images, use 3264.3393614292145 seconds, loss 8.830799855513293
train 195604 images, use 3267.3948426246643 seconds, loss 8.829091596981728
train 195804 images, use 3270.453383922577 seconds, loss 8.827384476680969
train 196004 images, use 3273.526039838791 seconds, loss 8.826243805863907
train 196204 images, use 3276.6297268867493 seconds, loss 8.824306576241096
train 196404 images, use 3279.6914863586426 seconds, loss 8.823663365442268
train 196604 images, use 3282.761644601822 seconds, loss 8.822493730384545
train 196804 images, use 3285.8148007392883 seconds, loss 8.821057675226516
train 197004 images, use 3288.882702112198 seconds, loss 8.81897277673689
train 197204 images, use 3291.9318220615387 seconds, loss 8.817190264261333
train 197404 images, use 3294.9797599315643 seconds, loss 8.815518892259202
train 197604 images, use 3298.184804201126 seconds, loss 8.814411513422005
train 197804 images, use 3301.3103020191193 seconds, loss 8.812366391251814
train 198004 images, use 3304.402718782425 seconds, loss 8.810684878025858
train 198204 images, use 3307.4864814281464 seconds, loss 8.808383951461003
train 198404 images, use 3310.5180723667145 seconds, loss 8.807777685953925
train 198604 images, use 3313.6464941501617 seconds, loss 8.806605714977792
train 198804 images, use 3316.689215898514 seconds, loss 8.804662664907232
train 199004 images, use 3319.7546894550323 seconds, loss 8.803148653086867
train 199204 images, use 3322.9876823425293 seconds, loss 8.800913776277964
train 199404 images, use 3326.1621775627136 seconds, loss 8.799246789600746
train 199604 images, use 3329.2210710048676 seconds, loss 8.797512713381535
train 199804 images, use 3332.3494102954865 seconds, loss 8.795402943570117
2 8.793913027539668 5130.178848266602
*** total 199996 error 0 precision 0.25112502250045 avgTime 0.008970572089225751
train 4 images, use 0.9044873714447021 seconds, loss 6.151274800300598
train 204 images, use 3.827867269515991 seconds, loss 6.944978360946362
train 404 images, use 6.71725869178772 seconds, loss 7.223869641621907
train 604 images, use 9.608982801437378 seconds, loss 7.190848226609983
train 804 images, use 12.462095022201538 seconds, loss 7.168562792315342
train 1004 images, use 15.316436767578125 seconds, loss 7.156113558818424
train 1204 images, use 18.215545415878296 seconds, loss 7.013429016072229
train 1404 images, use 21.26511263847351 seconds, loss 7.135501261123202
train 1604 images, use 24.39875626564026 seconds, loss 7.1411555789003325
train 1804 images, use 27.31580948829651 seconds, loss 7.175980277557288
train 2004 images, use 30.186031818389893 seconds, loss 7.205198375589819
train 2204 images, use 33.80891561508179 seconds, loss 7.2253193369378215
train 2404 images, use 36.739018201828 seconds, loss 7.225308660850969
train 2604 images, use 39.64060163497925 seconds, loss 7.237262918173901
train 2804 images, use 42.68135380744934 seconds, loss 7.2031693234402905
train 3004 images, use 45.54240608215332 seconds, loss 7.239766030235494
train 3204 images, use 48.390663385391235 seconds, loss 7.249872994839104
train 3404 images, use 51.23952770233154 seconds, loss 7.242363570721497
train 3604 images, use 54.18070983886719 seconds, loss 7.222731322512658
train 3804 images, use 57.04507756233215 seconds, loss 7.203748516926245
train 4004 images, use 59.9019935131073 seconds, loss 7.220621642714251
train 4204 images, use 62.725879430770874 seconds, loss 7.207572611339192
train 4404 images, use 65.60902762413025 seconds, loss 7.184536654373695
train 4604 images, use 68.67105436325073 seconds, loss 7.173638933441705
train 4804 images, use 71.57582092285156 seconds, loss 7.176211281941456
train 5004 images, use 74.44772291183472 seconds, loss 7.166173217871699
train 5204 images, use 77.30047941207886 seconds, loss 7.171352759942115
train 5404 images, use 80.15249180793762 seconds, loss 7.187678849115175
train 5604 images, use 83.02409505844116 seconds, loss 7.16794501655282
train 5804 images, use 85.90478110313416 seconds, loss 7.150410930972454
train 6004 images, use 88.77907228469849 seconds, loss 7.1535873167048125
train 6204 images, use 91.63824200630188 seconds, loss 7.16695096566505
train 6404 images, use 94.53260278701782 seconds, loss 7.166494691490978
train 6604 images, use 97.388587474823 seconds, loss 7.15404532160655
train 6804 images, use 100.27862358093262 seconds, loss 7.126404101784165
train 7004 images, use 103.18446040153503 seconds, loss 7.120425546005981
train 7204 images, use 106.04655480384827 seconds, loss 7.134876094171395
train 7404 images, use 108.89157032966614 seconds, loss 7.127274838431092
train 7604 images, use 111.77424454689026 seconds, loss 7.121736546670851
train 7804 images, use 114.69450378417969 seconds, loss 7.1218358202547325
train 8004 images, use 117.60669708251953 seconds, loss 7.132878074517379
